"field_id","value_code","value_name"
"40011","8172","Hepatocellular carcinoma, scirrhous"
"40011","8173","Hepatocellular carcinoma, spindle cell variant"
"40011","8174","Hepatocellular carcinoma, clear cell type"
"40011","8175","Hepatocellular carcinoma, pleomorphic type"
"40011","8180","Mixed Hepato Bile Duct Carcinoma"
"40011","8190","Trabecular adenocarcinoma"
"40011","8191","Embryonal Adenoma"
"40011","8200","Adenoid cystic carcinoma"
"40011","8201","Cribriform carcinoma, NOS"
"40011","8210","Adenocarcinoma in adenomatous polyp"
"40011","8211","Tubular adenocarcinoma"
"40011","8214","Parietal cell carcinoma"
"40011","8215","Adenocarcinoma of anal glands"
"40011","8220","Adenocarcinoma in adenoma polyposis coli"
"40011","8221","Adenocarcinoma in multiple adenomatous polyps"
"40011","8230","Solid carcinoma, NOS"
"40011","8231","Carcinoma simplex"
"40011","8240","Carcinoid tumor"
"40011","8241","Enterochromaffin cell carcinoid"
"40011","8242","Enterochromaffin-like cell tumor"
"40011","8243","Goblet cell carcinoid (Mucocarcinoid Tumor)"
"40011","8244","Composite carcinoid"
"40011","8245","Adenocarcinoid tumor"
"40011","8246","Neuroendocrine carcinoma"
"40011","8247","Merkel cell carcinoma"
"40011","8249","Atypical carcinoid tumor"
"40011","8250","Bronchiolo-alveolar adenocarcinoma"
"40011","8251","Alveolar adenocarcinoma"
"40011","8252","Bronchiolo-alveolar carcinoma, non-mucinous"
"40011","8253","Bronchiolo-alveolar carcinoma, mucinous"
"40011","8254","Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous"
"40011","8255","Adenocarcinoma with mixed subtypes"
"40011","8260","Papillary adenocarcinoma, NOS"
"40011","8261","Adenocarcinoma in villous adenoma"
"40011","8262","Villous adenocarcinoma"
"40011","8263","Adenocarcinoma in tubulovillous adenoma"
"40011","8264","Papillomatosis, glandular"
"40011","8270","Chromophobe adenocarcinoma"
"40011","8271","Prolactinoma"
"40011","8272","Pituitary carcinoma, NOS"
"40011","8280","Acidophil carcinoma"
"40011","8281","Mixed acidophil-basophil carcinoma"
"40011","8290","Oxyphilic adenocarcinoma"
"40011","8300","Basophil carcinoma"
"40011","8310","Clear cell adenocarcinoma"
"40011","8312","Renal cell carcinoma"
"40011","8313","Clear cell adenocarcinofibroma"
"40011","8314","Lipid-rich carcinoma"
"40011","8315","Glycogen-rich carcinoma"
"40011","8316","Cyst-associated renal cell carcinoma"
"40011","8317","Renal cell carcinoma, chromophobe type"
"40011","8318","Renal cell carcinoma, sarcomatoid"
"40011","8319","Collecting duct carcinoma"
"40011","8320","Granular cell carcinoma"
"40011","8322","Water-clear cell adenocarcinoma"
"40011","8323","Mixed cell adenocarcinoma"
"40011","8330","Follicular adenocarcinoma"
"40011","8331","Follicular adenocarcinoma, well differentiated"
"40011","8332","Follicular adenocarcinoma trabecular"
"40011","8333","Fetal adenocarcinoma"
"40011","8334","Macrofollicular adenoma"
"40011","8335","Follicular carcinoma, minimally invasive"
"40011","8337","Insular carcinoma"
"40011","8340","Papillary carcinoma, follicular variant"
"40011","8341","Papillary microcarcinoma"
"40011","8342","Papillary carcinoma, oxyphilic cell"
"40011","8343","Papillary carcinoma, encapsulated"
"40011","8344","Papillary carcinoma, columnar cell"
"40011","8345","Medullary carcinoma with amyloid stroma"
"40011","8346","Mixed medullary-follicular carcinoma"
"40011","8347","Mixed medullary-papillary carcinoma"
"40011","8350","Nonencapsulated sclerosing carcinoma"
"40011","8360","Multiple endocrine adenomas"
"40011","8370","Adrenal cortical carcinoma"
"40011","8380","Endometrioid carcinoma"
"40011","8381","Endometrioid adenofibroma, malignant"
"40011","8382","Endometrioid adenocarcinoma, secretory variant"
"40011","8383","Endometrioid adenocarcinoma, ciliated cell variant"
"40011","8384","Adenocarcinoma, endocervical type"
"40011","8390","Skin appendage carcinoma"
"40011","8400","Sweat gland adenocarcinoma"
"40011","8401","Apocrine adenocarcinoma"
"40011","8402","Nodular hidradenoma, malignant"
"40011","8403","Malignant eccrine spiradenoma"
"40011","8405","Papillary hidradenoma"
"40011","8407","Sclerosing sweat duct carcinoma"
"40011","8408","Eccrine papillary adenocarcinoma"
"40011","8409","Eccrine poroma, malignant"
"40011","8410","Sebaceous adenocarcinoma"
"40011","8413","Eccrine adenocarcinoma"
"40011","8420","Ceruminous adenocarcinoma"
"40011","8430","Mucoepidermoid carcinoma"
"40011","8440","Cystadenocarcinoma, NOS"
"40011","8441","Serous cystadenocarcinoma"
"40011","8442","Serous cystadenoma, borderline malignancy"
"40011","8443","Clear cell cystadenoma"
"40011","8450","Papillary cystadenocarcinoma"
"40011","8451","Papillary cystadenoma, borderline malignancy"
"40011","8452","Solid pseudopapillary carcinoma"
"40011","8453","Intraductal papillary-mucinous carcinoma"
"40011","8454","Cystic tumor of atrio-ventricular node"
"40011","8460","Papillary serous cystadenocarcinoma"
"40011","8461","Serous surface papillary carcinoma"
"40011","8462","Serous papillary cystic tumor of borderline malignancy"
"40011","8470","Mucinous cystadenocarcinoma, NOS"
"40011","8471","Papillary mucinous cystadenocarcinoma"
"40011","8472","Mucinous cystic tumor of borderline malignancy"
"40011","8473","Papillary mucinous cystadenoma, borderline malignancy"
"40011","8480","Mucinous adenocarcinoma"
"40011","8481","Mucin-producing adenocarcinoma"
"40011","8482","Mucinous adenocarcinoma, endocervical type"
"40011","8490","Signet ring cell carcinoma"
"40011","8500","Duct adenocarcinoma"
"40011","8501","Comedocarcinoma"
"40011","8502","Secretory carcinoma of breast"
"40011","8503","Intraductal papillary adenocarcinoma with invasion"
"40011","8504","Intracystic carcinoma"
"40011","8507","Intraductal micropapillary carcinoma"
"40011","8508","Cystic hypersecretory carcinoma"
"40011","8510","Medullary carcinoma, NOS"
"40011","8511","Medull Carcinoma wAmyl Stroma"
"40011","8512","Medullary carcinoma with lymphoid stroma"
"40011","8513","Atypical medullary carcinoma"
"40011","8514","Duct carcinoma, desmoplastic type"
"40011","8520","Lobular carcinoma, NOS"
"40011","8521","Infiltrating ductular carcinoma"
"40011","8522","Infiltrating duct and lobular carcinoma"
"40011","8523","Infiltrating duct mixed with other types of carcinoma"
"40011","8524","Infiltrating lobular mixed with other types of carcinoma"
"40011","8525","Polymorphous low grade adenocarcinoma"
"40011","8530","Inflammatory carcinoma"
"40011","8540","Paget disease, mammary"
"40011","8541","Paget disease and infiltrating duct carcinoma"
"40011","8542","Paget disease, extramammary"
"40011","8543","Paget disease and intraductal carcinoma"
"40011","8550","Acinar cell carcinoma"
"40011","8551","Acinar cell cystadenocarcinoma"
"40011","8560","Adenosquamous carcinoma"
"40011","8561","Warthin tumor (Adenolymphoma), malignant"
"40011","8562","Epithelial-myoepithelial carcinoma"
"40011","8570","Adenocarcinoma with squamous metaplasia (adenoacanthoma)"
"40011","8571","Adenocarcinoma with cartilaginous and osseous metaplasia"
"40011","8572","Adenocarcinoma with spindle cell mataplasia"
"40011","8573","Adenocarcinoma with apocrine metaplasia"
"40011","8574","Adenocarcinoma with neuroendocrine differentiation"
"40011","8575","Metaplastic carcinoma, NOS"
"40011","8576","Hepatoid adenocarcinoma"
"40011","8580","Thymoma, malignant, NOS"
"40011","8581","Thymoma, type A, malignant"
"40011","8582","Thymoma, type AB, malignant"
"40011","8583","Thymoma, type B1, malignant"
"40011","8584","Thymoma, type B2, malignant"
"40011","8585","Thymoma, type B3, malignant"
"40011","8586","Thymic carcinoma, NOS"
"40011","8588","Spindle epithelial tumor with thymus-like element"
"40011","8589","Carcinoma showing thymus-like element"
"40011","8590","Sex cord-gonadal stromal tumour, NOS"
"40011","8591","Sex cord-gonadal stromal tumour, incompletely differentiated"
"40011","8592","Sex cord-gonadal stromal tumour, mixed forms"
"40011","8593","Stromal tumour with minor sex cord elements"
"40011","8600","Thecoma, malignant"
"40011","8620","Granulosa cell tumor, malignant"
"40011","8621","Granulosa cell-theca cell tumor"
"40011","8630","Androblastoma, malignant"
"40011","8631","Sertoli-Leydig cell tumor, poorly differentiated"
"40011","8632","Gynandroblastoma"
"40011","8634","Sertoli-Leydig cell tumour, poorly differentiated, with heterologous elements"
"40011","8640","Sertoli cell carcinoma"
"40011","8650","Interstitial cell tumor"
"40011","8670","Steroid cell tumor, malignant"
"40011","8680","Paraganglioma, malignant"
"40011","8681","Sympathetic paraganglioma"
"40011","8690","Glomus jugulare tumor, NOS"
"40011","8691","Aortic body tumor, malignant"
"40011","8692","Carotid body tumor, malignant"
"40011","8693","Extra-adrenal paraganglioma, malignant"
"40011","8700","Pheochromocytoma, malignant"
"40011","8710","Glomangiosarcoma"
"40011","8711","Glomus Tumor Malignant"
"40011","8720","Malignant melanoma, NOS"
"40011","8721","Nodular melanoma"
"40011","8722","Balloon cell melanoma"
"40011","8723","Malignant melanoma, regressing"
"40011","8727","Dysplastic nevus"
"40011","8728","Meningeal melanomatosis"
"40011","8730","Amelanotic melanoma"
"40011","8740","Melanoma in junctional naevus"
"40011","8741","Melanoma in precancerous melanosis"
"40011","8742","Lentigo maligna melanoma"
"40011","8743","Superficial spreading melanoma"
"40011","8744","Acral lentiginous melanoma"
"40011","8745","Desmoplastic melanoma"
"40011","8746","Mucosal lentiginous melanoma"
"40011","8761","Melanoma in giant pigmented nevus"
"40011","8770","Mixed epithelioid and spindle cell melanoma"
"40011","8771","Epithelioid cell melanoma"
"40011","8772","Spindle cell melanoma, NOS"
"40011","8773","Spindle cell melanoma, type A"
"40011","8774","Spindle cell melanoma, type B"
"40011","8780","Blue nevus, malignant"
"40011","8800","Sarcoma, NOS"
"40011","8801","Spindle cell sarcoma"
"40011","8802","Giant cell sarcoma"
"40011","8803","Small cell sarcoma"
"40011","8804","Epithelioid sarcoma"
"40011","8805","Undifferentiated sarcoma"
"40011","8806","Desmoplastic small round cell tumor"
"40011","8810","Fibrosarcoma, NOS"
"40011","8811","Fibromyxosarcoma"
"40011","8812","Periosteal fibrosarcoma"
"40011","8813","Fascial fibrosarcoma"
"40011","8814","Infantile fibrosarcoma"
"40011","8815","Solitary fibrous tumor, malignant"
"40011","8821","Aggressive fibromatosis"
"40011","8822","Abdominal fibromatosis"
"40011","8823","Desmoplastic fibroma"
"40011","8824","Myofibroma"
"40011","8825","Myofibroblastoma"
"40011","8830","Fibrous histiocytoma, malignant"
"40011","8832","Dermatofibrosarcoma, NOS"
"40011","8833","Pigmented dermatofibrosarcoma protuberans"
"40011","8840","Myxosarcoma"
"40011","8841","Angiomyxoma"
"40011","8850","Liposarcoma, NOS"
"40011","8851","Liposarcoma, well differentiated"
"40011","8852","Myxoid liposarcoma"
"40011","8853","Round cell liposarcoma"
"40011","8854","Pleomorphic liposarcoma"
"40011","8855","Mixed type liposarcoma"
"40011","8857","Fibroblastic liposarcoma"
"40011","8858","Dedifferentiated liposarcoma"
"40011","8861","Angiolipoma, NOS"
"40011","8890","Leiomyosarcoma, NOS"
"40011","8891","Epithelioid leiomyosarcoma"
"40011","8892","Cellular leiomyoma"
"40011","8893","Bizarre leiomyoma"
"40011","8894","Angiomyosarcoma"
"40011","8895","Myosarcoma"
"40011","8896","Myxoid leiomyosarcoma"
"40011","8897","Smooth muscle tumor, NOS"
"40011","8900","Rhabdomyosarcoma, NOS"
"40011","8901","Pleomorphic rhabdomyosarcoma, adult type"
"40011","8902","Mixed type rhabdomyosarcoma"
"40011","8910","Embryonal rhabdomyosarcoma"
"40011","8912","Spindle cell rhabdomyosarcoma"
"40011","8920","Alveolar rhabdomyosarcoma"
"40011","8921","Rhabdomyosarcoma with ganglionic differentiation"
"40011","8930","Endometrial stromal sarcoma"
"40011","8931","Endometrial stromal sarcoma, low grade"
"40011","8933","Adenosarcoma"
"40011","8934","Carcinofibroma"
"40011","8935","Stromal sarcoma, NOS"
"40011","8936","Gastrointestinal stromal sarcoma"
"40011","8940","Mixed tumor, malignant, NOS"
"40011","8941","Carcinoma in pleomorphic adenoma"
"40011","8950","Mullerian mixed tumor"
"40011","8951","Mesodermal mixed tumor"
"40011","8959","Malignant cystic nephroma"
"40011","8960","Nephroblastoma, NOS"
"40011","8963","Malignant rhabdoid tumor"
"40011","8964","Clear cell sarcoma of kidney"
"40011","8970","Hepatoblastoma"
"40011","8971","Pancreatoblastoma"
"40011","8972","Pulmonary blastoma"
"40011","8973","Pleuropulmonary blastoma"
"40011","8980","Carcinosarcoma, NOS"
"40011","8981","Carcinosarcoma, embryonal type"
"40011","8982","Malignant myoepithelioma"
"40011","8990","Mesenchymoma, malignant"
"40011","8991","Embryonal sarcoma"
"40011","9000","Brenner tumor, malignant"
"40011","9013","Adenofibroma, NOS"
"40011","9014","Serous adenocarcinofibroma"
"40011","9015","Mucinous adenocarcinofibroma"
"40011","9020","Phyllodes tumor, malignant"
"40011","9040","Synovial sarcoma, NOS"
"40011","9041","Synovial sarcoma, spindle cell"
"40011","9042","Synovial sarcoma, epithelioid cell"
"40011","9043","Synovial sarcoma, biphasic"
"40011","9044","Clear cell sarcoma,NOS"
"40011","9050","Mesothelioma, malignant"
"40011","9051","Fibrous mesothelioma, malignant"
"40011","9052","Epithelioid mesothelioma, malignant"
"40011","9053","Mesothelioma, biphasic, malignant"
"40011","9054","Adenomatoid tumor, NOS"
"40011","9060","Dysgerminoma"
"40011","9061","Seminoma, NOS"
"40011","9062","Seminoma, anaplastic"
"40011","9063","Spermatocytic seminoma"
"40011","9064","Germinoma"
"40011","9065","Germ cell tumor, nonseminomatous"
"40011","9070","Embryonal carcinoma, NOS"
"40011","9071","Yolk sac tumor"
"40011","9072","Polyembryoma"
"40011","9073","Gonadoblastoma"
"40011","9080","Teratoma malignant, NOS"
"40011","9081","Teratocarcinoma"
"40011","9082","Malignant teratoma, undifferentiated"
"40011","9083","Malignant teratoma, intermediate"
"40011","9084","Teratoma with maligant transformation"
"40011","9085","Mixed germ cell tumor"
"40011","9090","Struma ovarii, malignant"
"40011","9100","Choriocarcinoma, NOS"
"40011","9101","Choriocarcinoma combined with other germ cell elements"
"40011","9102","Malignant teratoma, trophoblastic"
"40011","9103","Partial hydatidiform mole"
"40011","9104","Placental site trophoblastic tumor"
"40011","9105","Trophoblastic tumor, epithelioid"
"40011","9110","Mesonephroma, malignant"
"40011","9120","Hemangiosarcoma"
"40011","9121","Cavernous hemangioma"
"40011","9122","Venous hemangioma"
"40011","9124","Kupffer cell sarcoma"
"40011","9130","Hemangioendothelioma, malignant"
"40011","9131","Capillary hemangioma"
"40011","9133","Epithelioid hemangioendothelioma, malignant"
"40011","9140","Kaposi sarcoma"
"40011","9150","Hemangiopericytoma, malignant"
"40011","9160","Angiofibroma, NOS"
"40011","9161","Hemangioblastoma"
"40011","9170","Lymphangiosarcoma"
"40011","9174","Lymphangiomyoma"
"40011","9180","Osteosarcoma, NOS"
"40011","9181","Chondroblastic osteosarcoma"
"40011","9182","Fibroblastic osteosarcoma"
"40011","9183","Telangiectatic osteosarcoma"
"40011","9184","Osteosarcoma in Paget disease"
"40011","9185","Small cell osteosarcoma"
"40011","9186","Central osteosarcoma"
"40011","9187","Instrosseous well differentiated osteosarcoma"
"40011","9192","Parosteal osteosarcoma"
"40011","9193","Periosteal osteosarcoma"
"40011","9194","High grade surface osteosarcoma"
"40011","9195","Intracortical osteosarcoma"
"40011","9210","Osteochondroma"
"40011","9220","Chondrosarcoma, NOS"
"40011","9221","Juxtacortical chondrosarcoma"
"40011","9230","Chondroblastoma, malignant"
"40011","9231","Myxoid chondrosarcoma"
"40011","9240","Mesenchymal chondrosarcoma"
"40011","9242","Clear cell chondrosarcoma"
"40011","9243","Dedifferentiated chondrosarcoma"
"40011","9250","Giant cell tumor of bone, malignant"
"40011","9251","Malignant giant cell tumor of soft parts"
"40011","9252","Malignant tenosynovial giant cell tumor"
"40011","9260","Ewing sarcoma"
"40011","9261","Adamantinoma of long bones"
"40011","9270","Odontogenic tumor, malignant"
"40011","9290","Ameloblastic odontosarcoma"
"40011","9310","Ameloblastoma, malignant"
"40011","9330","Ameloblastic fibrosarcoma"
"40011","9342","Odontogenic carcinosarcoma"
"40011","9350","Craniopharyngioma"
"40011","9351","Adamantinomatous craniopharyngioma"
"40011","9352","Papillary craniopharyngioma"
"40011","9360","Pinealoma, NOS"
"40011","9361","Pineocytoma"
"40011","9362","Pineoblastoma"
"40011","9363","Melanotic neuroectodermal tumor"
"40011","9364","Peripheral neuroectodermal tumor"
"40011","9365","Askin tumor"
"40011","9370","Chordoma, NOS"
"40011","9371","Chondroid chordoma"
"40011","9372","Dedifferentiated chordoma"
"40011","9380","Glioma, malignant"
"40011","9381","Gliomatosis cerebri"
"40011","9382","Mixed glioma"
"40011","9383","Subependymoma"
"40011","9384","Supependymal giant cell astrocytoma"
"40011","9390","Choroid plexus papilloma"
"40011","9391","Ependymoma, NOS"
"40011","9392","Ependymoma, anaplastic"
"40011","9393","Papillary ependymoma"
"40011","9394","Myxopapillary ependymoma"
"40011","9400","Astrocytoma, NOS"
"40011","9401","Astrocytoma, anaplastic"
"40011","9410","Protoplasmic astrocytoma"
"40011","9411","Gemistocytic astrocytoma"
"40011","9412","Desmoplastic infantile astrocytoma"
"40011","9413","Dysembryoplastic neuroepithelial tumor"
"40011","9420","Fibrillary astrocytoma"
"40011","9421","Pilocytic astrocytoma"
"40011","9423","Polar spongioblastoma"
"40011","9424","Pleomorphic xanthoastrocytoma"
"40011","9430","Astroblastoma"
"40011","9440","Glioblastoma, NOS"
"40011","9441","Giant cell glioblastoma"
"40011","9442","Gliosarcoma"
"40011","9444","Chordoid glioma"
"40011","9450","Oligodendroglioma, NOS"
"40011","9451","Oligodendroglioma, anaplastic"
"40011","9460","Oligodendroblastoma"
"40011","9470","Medulloblastoma, NOS"
"40011","9471","Desmoplastic nodular medulloblastoma"
"40011","9472","Medullomyoblastoma"
"40011","9473","Primitive neuroectodermal tumor"
"40011","9474","Large cell medulloblastoma"
"40011","9480","Cerebellar sarcoma, NOS"
"40011","9490","Ganglioneuroblastoma"
"40011","9492","Gangliocytoma"
"40011","9493","Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)"
"40011","9500","Neuroblastoma, NOS"
"40011","9501","Medulloepithelioma, NOS"
"40011","9502","Teratoid medulloepithelioma"
"40011","9503","Neuroepithelioma, NOS"
"40011","9504","Spongioneuroblastoma"
"40011","9505","Ganglioglioma, anaplastic"
"40011","9506","Centrol neurocytoma"
"40011","9508","Atypical teratoid/rhabdoid tumor"
"40011","9510","Retinoblastoma, NOS"
"40011","9511","Retinoblastoma, differentiated"
"40011","9512","Retinoblastoma, undifferentiated"
"40011","9513","Retinoblastoma, diffuse"
"40011","9520","Olfactory neurogenic tumor"
"40011","9521","Olfactory neurcytoma"
"40011","9522","Olfactory neuroblastoma"
"40011","9523","Olfactory neuroepithelioma"
"40011","9530","Meningioma, malignant"
"40011","9531","Meningothelial meningioma"
"40011","9532","Fibrous meningioma"
"40011","9533","Psammomatous meningioma"
"40011","9534","Angiomatous meningioma"
"40011","9537","Transitional meningioma"
"40011","9538","Papillary meningioma"
"40011","9539","Meningeal sarcomatosis"
"40011","9540","Malignant peripheral nerve sheath tumor"
"40011","9541","Melanotic neurofibroma"
"40011","9550","Plexiform neurofibroma"
"40011","9560","Neurilemmoma, malignant"
"40011","9561","Malignant peripheral nerve sheath tumour with rhabdomyoblastic differentiation"
"40011","9562","Neurothekeoma"
"40011","9570","Neuroma, NOS"
"40011","9571","Perineurioma, malignant"
"40011","9580","Granular cell tumor, malignant"
"40011","9581","Alveolar soft part sarcoma"
"40011","9582","Granular cell tumor of the sellar region"
"40011","9590","Malignant lymphoma, NOS"
"40011","9591","Malignant lymphoma, non-Hodgkin"
"40011","9596","Composite Hodgkin and non-Hodgkin lymphoma"
"40011","9597","Primary Cutaneous follicle centre lymphoma"
"40011","9650","Hodgkin lymphoma, NOS"
"40011","9651","Hodgkin lymphoma, lymphocyte-rich"
"40011","9652","Hodgkin lymphoma, mixed cellularity"
"40011","9653","Hodgkin lymphoma, lymphocytic depletion"
"40011","9654","Hodgkin lymphoma, lymphocytic depletion, diffuse fibrosis"
"40011","9655","Hodgkin lymphoma, lymphocytic depletion, reticular"
"40011","9659","Hodgkin lymphoma, nodular lymphocyte predominance"
"40011","9661","Hodgkin granuloma"
"40011","9662","Hodgkin sarcoma"
"40011","9663","Hodgkin lymphoma, nodular sclerosis"
"40011","9664","Hodgkin lymphoma, nodular sclerosis, cellular phase"
"40011","9665","Hodgkin lymphoma, nodular sclerosis, grade 1"
"40011","9667","Hodgkin lymphoma, nodular sclerosis, grade 2"
"40011","9670","Malignant lymphoma, small B lymphocytic, NOS"
"40011","9671","Malignant lymphoma, lymphoplasmacytic"
"40011","9673","Mantle cell lymphoma"
"40011","9675","Malignant lymphoma, mixed small and large cell, diffuse"
"40011","9678","Primary effusion lymphoma"
"40011","9679","Mediastinal large B-cell lymphoma"
"40011","9680","Malignant lymphoma, large B-cell, diffuse"
"40011","9684","Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS"
"40011","9687","Burkitt lymphoma, NOS"
"40011","9688","T-cell histiocyte rich large B-cell lymphoma"
"40011","9689","Splenic marginal zone B-cell lymphoma"
"40011","9690","Follicular lymphoma, NOS"
"40011","9691","Follicular lymphoma, grade 2"
"40011","9695","Follicular lymphoma, grade 1"
"40011","9698","Follicular lymphoma, grade 3"
"40011","9699","Marginal zone B-cell lymphoma, NOS"
"40011","9700","Mycosis fungoides"
"40011","9701","Sezary syndrome"
"40011","9702","Mature T-cell lymphoma, NOS"
"40011","9705","Angioimmunoblastic T-cell lymphoma"
"40011","9708","Subcutaneous panniculitis-like T-cell lymphoma"
"40011","9709","Cutaneous T-cell lymphoma, NOS"
"40011","9712","Intravascular large B-cell lymphoma"
"40011","9714","Anaplastic large cell lymphoma, T-cell and Null cell type"
"40011","9716","Hepatosplenic gamma-delta cell lymphoma"
"40011","9717","Intestinal T-cell lymphoma"
"40011","9718","Primary cutaneous CD30+ T-cell lymphoproliferative disorder"
"40011","9719","NK/T-cell lymphoma, nasal and nasal-type"
"40011","9724","SystemicEBV positive T-cell lymphoproliferative disease of childhood"
"40011","9725","Hydroa vacciniforme-like lymphoma"
"40011","9726","Primary Cutaneous gamma-delta T-cell lymphoma"
"40011","9727","Precursor cell lymphoblastic lymphoma, NOS"
"40011","9728","Precursor B-cell lymphoblastic lymphoma"
"40011","9729","Precursor T-cell lymphoblastic lymphoma"
"40011","9731","Plasmacytoma, NOS"
"40011","9732","Multiple myeloma"
"40011","9733","Plasma cell leukemia"
"40011","9734","Plasmacytoma, extramedullary"
"40011","9735","Plasmablastic lymphoma"
"40011","9737","ALK positive large B-cell lymphoma"
"40011","9738","Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ"
"40011","9740","Mast cell sarcoma"
"40011","9741","Malignant mastocytosis"
"40011","9742","Mast cell leukemia"
"40011","9750","Malignant histiocytosis"
"40011","9751","Langerhans cell histiocytosis, NOS"
"40011","9752","Langerhans cell histiocytosis, unifocal"
"40011","9753","Langerhans cell histiocytosis, multifocal"
"40011","9754","Langerhans cell histiocytosis, disseminated"
"40011","9755","Histiocytic sarcoma"
"40011","9756","Langerhans cell sarcoma"
"40011","9757","Interdigitating dendritic cell sarcoma"
"40011","9758","Follicular dendritic cell sarcoma"
"40011","9759","Fibroblastic reticular cell tumor"
"40011","9760","Immunoproliferative disease, NOS"
"40011","9761","Waldenstrom macroglobulinemia"
"40011","9762","Heavy chain disease, NOS"
"40011","9764","Immunoproliferative small intestinal disease"
"40011","9765","Monoclonal gammopathy of undetermined significance"
"40011","9769","Immunoglobulin deposition disease"
"40011","9800","Leukemia, NOS"
"40011","9801","Acute leukemia, NOS"
"40011","9805","Acute biphenotypic leukemia"
"40011","9806","Mixed phenotype acute leukemia with t(9;22)(q34;q11.2);BCR-ABL2"
"40011","9807","Mixed phenotype acute leukemia with t(v;11q23);MLL rearranged"
"40011","9808","Mixed phenotype acute leukemia, B/myeloid, NOS"
